word 	|	 label 1 	|	 label 2 
PF09835	|	5	|	66
PF18256	|	91	|	20
PF12015	|	63	|	6
PF04236	|	71	|	8
PF11341	|	5	|	66
PF10664	|	32	|	5
PF15020	|	15	|	15
PF04736	|	5	|	66
PF12373	|	27	|	88
PF21340	|	60	|	26
PF15012	|	5	|	66
PF10532	|	71	|	32
PF04711	|	5	|	46
PF17886	|	74	|	20
PF09342	|	18	|	26
PF01497	|	9	|	76
PF01346	|	2	|	4
PF10564	|	67	|	26
PF03523	|	97	|	20
PF18473	|	6	|	70
PF07444	|	5	|	66
PF17641	|	5	|	66
PF10182	|	67	|	26
PF02576	|	21	|	4
PF12407	|	39	|	58
PF18634	|	12	|	60
PF17250	|	5	|	66
PF03588	|	3	|	71
PF01947	|	28	|	76
PF05708	|	59	|	12
PF16649	|	95	|	1
PF16965	|	63	|	6
PF17046	|	34	|	45
PF22849	|	15	|	15
PF12095	|	59	|	35
PF15661	|	74	|	1
PF21656	|	31	|	91
PF14786	|	79	|	33
PF03745	|	5	|	66
PF18619	|	25	|	95
PF15085	|	5	|	66
PF11175	|	5	|	66
PF15234	|	61	|	1
PF13183	|	4	|	28
PF05658	|	44	|	88
PF20522	|	5	|	66
PF21291	|	31	|	60
PF04691	|	5	|	66
PF05149	|	5	|	71
PF15952	|	5	|	66
PF15033	|	5	|	66
PF07364	|	31	|	91
PF17256	|	95	|	1
PF01374	|	60	|	14
PF08011	|	12	|	60
PF15100	|	5	|	66
PF14986	|	5	|	66
PF13204	|	31	|	91
PF15021	|	5	|	66
PF15995	|	12	|	60
PF01443	|	71	|	4
PF08706	|	12	|	60
PF05111	|	61	|	15
PF09113	|	43	|	25
PF09690	|	5	|	66
PF09991	|	5	|	66
PF11539	|	40	|	66
PF19977	|	63	|	6
PF04657	|	18	|	85
PF18399	|	18	|	8
PF15149	|	15	|	15
PF07171	|	31	|	23
PF04041	|	28	|	76
PF18637	|	67	|	81
PF05355	|	5	|	66
PF02819	|	5	|	66
PF17645	|	60	|	14
PF04671	|	8	|	40
PF00239	|	12	|	60
PF20054	|	12	|	60
PF08257	|	12	|	60
PF01057	|	5	|	66
PF18744	|	5	|	66
PF14653	|	5	|	66
PF15334	|	95	|	6
PF11321	|	32	|	5
PF17665	|	5	|	66
PF15750	|	61	|	82
PF03448	|	40	|	22
PF08605	|	85	|	56
PF01653	|	9	|	50
PF18001	|	97	|	84
PF16716	|	5	|	66
PF16036	|	28	|	85
PF15675	|	11	|	5
PF08192	|	67	|	66
PF15226	|	95	|	1
PF12507	|	59	|	66
PF15576	|	5	|	66
PF11556	|	8	|	40
PF00323	|	61	|	15
PF15768	|	5	|	66
PF12155	|	47	|	19
PF20864	|	26	|	55
PF16155	|	60	|	14
PF15049	|	5	|	66
PF15078	|	61	|	1
PF12833	|	9	|	50
PF21548	|	15	|	15
PF03984	|	12	|	49
PF03085	|	47	|	37
PF16181	|	33	|	24
PF01527	|	9	|	76
PF10437	|	6	|	50
PF00691	|	9	|	50
PF02901	|	12	|	60
PF13407	|	9	|	76
PF15095	|	5	|	66
PF10992	|	5	|	66
PF15240	|	61	|	1
PF03768	|	12	|	60
PF06131	|	67	|	26
PF21447	|	7	|	13
PF00912	|	9	|	76
PF02343	|	94	|	46
PF01102	|	5	|	66
PF16060	|	3	|	6
PF07253	|	71	|	32
PF17737	|	5	|	71
PF05884	|	5	|	46
PF16990	|	31	|	91
PF15387	|	5	|	66
PF21981	|	82	|	37
PF13013	|	5	|	66
PF15498	|	95	|	1
PF14982	|	5	|	66
PF17649	|	5	|	6
PF11703	|	94	|	46
PF18590	|	2	|	85
PF15875	|	5	|	66
PF04579	|	61	|	1
PF15147	|	5	|	66
PF15549	|	5	|	66
PF06983	|	5	|	66
PF17743	|	74	|	67
PF07143	|	1	|	81
PF18515	|	2	|	2
PF10014	|	5	|	66
PF20220	|	31	|	91
PF02873	|	9	|	12
PF04417	|	2	|	85
PF01430	|	28	|	51
PF04648	|	12	|	60
PF09990	|	5	|	66
PF12191	|	5	|	66
PF18444	|	41	|	39
PF08000	|	12	|	8
PF22592	|	18	|	74
PF06214	|	5	|	66
PF17302	|	5	|	66
PF08892	|	5	|	0
PF10578	|	15	|	15
PF14861	|	12	|	95
PF08189	|	5	|	66
PF08239	|	1	|	3
PF06745	|	5	|	20
PF17433	|	31	|	88
PF07175	|	3	|	6
PF07957	|	5	|	66
PF00910	|	2	|	2
PF14980	|	5	|	66
PF01515	|	12	|	60
PF14588	|	5	|	66
PF01469	|	9	|	4
PF17658	|	5	|	1
PF20713	|	71	|	2
PF15482	|	5	|	66
PF22830	|	15	|	15
PF03553	|	18	|	85
PF12278	|	71	|	32
PF03534	|	31	|	91
PF12160	|	97	|	84
PF14983	|	5	|	66
PF10718	|	5	|	66
PF15158	|	71	|	66
PF12586	|	5	|	66
PF09050	|	15	|	15
PF22050	|	5	|	66
PF09049	|	15	|	15
PF06121	|	90	|	74
PF15444	|	61	|	1
PF18795	|	12	|	60
PF05306	|	5	|	66
PF07197	|	71	|	32
PF13683	|	71	|	2
PF18486	|	37	|	83
PF09291	|	5	|	66
PF01568	|	4	|	28
PF08017	|	45	|	45
PF03436	|	94	|	46
PF08018	|	47	|	37
PF02025	|	5	|	66
PF06993	|	1	|	35
PF01609	|	9	|	50
PF22843	|	15	|	15
PF20808	|	26	|	80
PF12188	|	30	|	34
PF16720	|	12	|	37
PF03718	|	31	|	88
PF16332	|	94	|	46
PF09051	|	15	|	15
PF03708	|	38	|	32
PF11958	|	2	|	2
PF15578	|	5	|	66
PF14023	|	18	|	85
PF14421	|	89	|	81
PF18783	|	31	|	88
PF15476	|	5	|	66
PF03173	|	68	|	91
PF13810	|	5	|	66
PF05482	|	5	|	66
PF00158	|	9	|	50
PF12753	|	2	|	2
PF22831	|	15	|	15
PF20597	|	67	|	26
PF21962	|	5	|	66
PF08713	|	28	|	76
PF15455	|	5	|	66
PF15198	|	5	|	66
PF11105	|	5	|	66
PF15957	|	5	|	66
PF15487	|	45	|	45
PF16089	|	5	|	66
PF15994	|	12	|	60
PF13614	|	9	|	50
PF03539	|	71	|	32
PF14596	|	30	|	34
PF15480	|	5	|	1
PF18413	|	31	|	91
PF20578	|	31	|	91
PF10994	|	2	|	85
PF17182	|	71	|	32
PF03625	|	5	|	66
PF03971	|	59	|	76
PF03353	|	71	|	38
PF00842	|	9	|	76
PF18609	|	71	|	32
PF05596	|	5	|	66
PF03268	|	94	|	46
PF21827	|	71	|	72
PF16037	|	5	|	46
PF15725	|	5	|	66
PF09479	|	12	|	60
PF17822	|	3	|	65
PF17112	|	5	|	66
PF16091	|	3	|	6
PF10416	|	5	|	66
PF15443	|	5	|	66
PF16403	|	67	|	26
PF15751	|	61	|	82
PF10371	|	4	|	28
PF07382	|	71	|	6
PF15203	|	5	|	66
PF20490	|	5	|	66
PF13644	|	5	|	46
PF05547	|	5	|	66
PF20868	|	15	|	55
PF15763	|	61	|	15
PF12346	|	63	|	39
PF10570	|	94	|	37
PF02308	|	2	|	2
PF17043	|	5	|	66
PF14517	|	47	|	37
PF03819	|	9	|	50
PF15360	|	5	|	66
PF18841	|	31	|	88
PF15465	|	5	|	66
PF16825	|	5	|	66
PF18023	|	24	|	48
PF11625	|	76	|	9
PF18633	|	43	|	3
PF03823	|	5	|	66
PF16056	|	35	|	54
PF02367	|	9	|	51
PF08744	|	5	|	66
PF06382	|	94	|	66
PF07259	|	5	|	66
PF06439	|	67	|	26
PF22841	|	15	|	15
PF07692	|	2	|	2
PF11078	|	11	|	65
PF15041	|	5	|	66
PF02068	|	5	|	66
PF00553	|	67	|	26
PF09256	|	5	|	66
PF10979	|	3	|	6
PF06542	|	5	|	66
PF15325	|	5	|	66
PF12323	|	2	|	2
PF01658	|	10	|	0
PF14592	|	31	|	91
PF21349	|	28	|	28
PF17235	|	5	|	66
PF08975	|	5	|	66
PF14984	|	5	|	66
PF05867	|	5	|	66
PF17685	|	5	|	66
PF01804	|	28	|	76
PF06415	|	9	|	76
PF07368	|	5	|	66
PF15472	|	5	|	66
PF12131	|	53	|	36
PF17696	|	5	|	66
PF07140	|	61	|	82
PF15142	|	5	|	66
PF15023	|	5	|	66
PF15881	|	1	|	10
PF03063	|	4	|	28
PF15776	|	5	|	66
PF17397	|	69	|	11
PF00440	|	28	|	76
PF08034	|	3	|	66
PF12800	|	91	|	38
PF02547	|	9	|	50
PF20165	|	1	|	10
PF17775	|	18	|	85
PF15046	|	5	|	66
PF03533	|	62	|	68
PF00905	|	9	|	50
PF15089	|	61	|	1
PF11727	|	5	|	66
PF02175	|	94	|	46
PF17078	|	5	|	6
PF09252	|	5	|	66
PF09117	|	5	|	66
PF15194	|	5	|	66
PF08692	|	2	|	2
PF05083	|	5	|	66
PF03383	|	94	|	46
PF03945	|	5	|	66
PF15713	|	76	|	9
PF15685	|	61	|	66
PF11002	|	92	|	32
PF21541	|	15	|	15
PF03461	|	17	|	31
PF15668	|	5	|	66
PF03288	|	12	|	60
PF14820	|	5	|	66
PF11581	|	5	|	66
PF14539	|	5	|	66
PF15050	|	5	|	66
PF09253	|	5	|	66
PF02498	|	71	|	50
PF20030	|	18	|	85
PF15155	|	5	|	66
PF20902	|	5	|	66
PF15331	|	61	|	1
PF11677	|	5	|	66
PF15206	|	5	|	66
PF02899	|	9	|	50
PF01358	|	71	|	4
PF04069	|	28	|	76
PF04989	|	9	|	76
PF21391	|	59	|	0
PF07464	|	5	|	66
PF12731	|	82	|	93
PF17670	|	5	|	66
PF08954	|	34	|	89
PF17167	|	31	|	91
PF16477	|	5	|	66
PF17010	|	5	|	6
PF02384	|	9	|	76
PF12256	|	31	|	91
PF16485	|	31	|	21
PF10690	|	5	|	66
PF06165	|	31	|	91
PF07418	|	5	|	66
PF15366	|	5	|	66
PF10563	|	2	|	60
PF16173	|	12	|	60
PF12902	|	2	|	60
PF00140	|	70	|	50
PF17305	|	5	|	66
PF06495	|	26	|	80
PF15555	|	61	|	82
PF01744	|	71	|	74
PF04940	|	9	|	50
PF00451	|	5	|	66
PF15213	|	5	|	66
PF00437	|	9	|	50
PF18713	|	12	|	60
PF04399	|	68	|	63
PF05326	|	61	|	1
PF07085	|	12	|	60
PF15836	|	5	|	66
PF12294	|	18	|	85
PF03174	|	68	|	91
PF21187	|	99	|	27
PF15846	|	5	|	72
PF13759	|	89	|	81
PF22877	|	3	|	6
PF21204	|	3	|	6
PF08693	|	2	|	99
PF07218	|	2	|	2
PF05017	|	12	|	32
PF15774	|	5	|	66
PF03120	|	9	|	50
PF12904	|	31	|	91
PF02652	|	12	|	60
PF10511	|	94	|	51
PF15505	|	5	|	66
PF05298	|	5	|	66
PF05935	|	5	|	76
PF15830	|	61	|	1
PF16117	|	5	|	85
PF21982	|	82	|	37
PF15470	|	5	|	66
PF15662	|	5	|	66
PF22950	|	5	|	66
PF04879	|	4	|	98
PF12695	|	5	|	66
PF05218	|	3	|	46
PF13173	|	16	|	74
PF17618	|	5	|	46
PF03704	|	24	|	48
PF08856	|	28	|	81
PF06324	|	5	|	66
PF18089	|	60	|	66
PF11410	|	67	|	2
PF03379	|	9	|	76
PF15132	|	5	|	10
PF19373	|	5	|	66
PF08843	|	5	|	66
PF16051	|	63	|	6
PF15081	|	5	|	66
PF06286	|	12	|	60
PF00946	|	2	|	60
PF15343	|	5	|	66
PF01904	|	28	|	76
PF06042	|	60	|	66
PF09040	|	29	|	99
PF16861	|	28	|	76
PF05234	|	5	|	66
PF02638	|	5	|	72
PF19583	|	4	|	28
PF08140	|	12	|	37
PF00908	|	89	|	35
PF21761	|	7	|	88
PF14999	|	5	|	66
PF09851	|	40	|	85
PF14994	|	5	|	66
PF03631	|	5	|	66
PF17308	|	5	|	66
PF14621	|	41	|	39
PF09322	|	71	|	24
PF15842	|	5	|	66
PF15080	|	5	|	66
PF18457	|	60	|	14
PF01136	|	9	|	50
PF12255	|	31	|	91
PF02040	|	33	|	51
PF02653	|	9	|	76
PF15876	|	5	|	66
PF06533	|	5	|	66
PF03749	|	12	|	60
PF04485	|	5	|	66
PF16180	|	33	|	45
PF14464	|	90	|	47
PF11912	|	5	|	66
PF15824	|	5	|	66
PF09688	|	5	|	66
PF15441	|	35	|	77
PF15829	|	5	|	66
PF16839	|	5	|	46
PF17556	|	5	|	66
PF11617	|	68	|	18
PF09394	|	12	|	60
PF10429	|	5	|	66
PF03724	|	12	|	60
PF10448	|	5	|	66
PF15339	|	3	|	8
PF17868	|	18	|	85
PF08015	|	5	|	66
PF02675	|	28	|	76
PF15762	|	5	|	66
PF18997	|	5	|	66
PF08281	|	9	|	76
PF01043	|	71	|	4
PF03590	|	5	|	66
PF17803	|	9	|	76
PF15124	|	5	|	66
PF21348	|	31	|	91
PF05324	|	61	|	1
PF17669	|	5	|	66
PF10912	|	5	|	46
PF19078	|	18	|	85
PF11693	|	31	|	91
PF11179	|	3	|	65
PF15757	|	5	|	66
PF15314	|	5	|	66
PF06514	|	5	|	66
PF15152	|	5	|	66
PF15486	|	5	|	66
PF01021	|	71	|	32
PF02543	|	28	|	76
PF16116	|	12	|	60
PF15150	|	5	|	66
PF15973	|	12	|	60
PF15681	|	5	|	66
PF09246	|	56	|	61
PF15424	|	5	|	66
PF04624	|	74	|	60
PF01427	|	12	|	60
PF03601	|	28	|	2
PF05535	|	1	|	35
PF06313	|	5	|	66
PF15623	|	5	|	66
PF00715	|	5	|	66
PF03840	|	28	|	76
PF15992	|	2	|	60
PF16047	|	47	|	37
PF00015	|	9	|	50
PF14307	|	12	|	60
PF15231	|	61	|	15
PF07327	|	5	|	66
PF08532	|	31	|	91
PF14519	|	28	|	66
PF14216	|	71	|	4
PF17666	|	5	|	66
PF01228	|	12	|	60
PF11603	|	71	|	4
PF15200	|	5	|	66
PF00392	|	9	|	76
PF14654	|	25	|	15
PF16032	|	12	|	60
PF03883	|	5	|	66
PF17051	|	5	|	66
PF15468	|	5	|	66
PF17266	|	5	|	66
PF12192	|	5	|	66
PF21104	|	31	|	91
PF08062	|	64	|	23
PF15202	|	5	|	66
PF11558	|	60	|	14
PF07312	|	5	|	66
PF15833	|	5	|	66
PF12201	|	5	|	66
PF06508	|	9	|	50
PF15788	|	15	|	15
PF04789	|	94	|	46
PF02796	|	71	|	32
PF03260	|	5	|	66
PF03048	|	57	|	10
PF06445	|	28	|	76
PF03380	|	94	|	60
PF15028	|	5	|	66
PF15164	|	5	|	66
PF06452	|	28	|	76
PF03487	|	5	|	66
PF06961	|	5	|	66
PF08310	|	31	|	91
PF00799	|	2	|	60
PF15322	|	5	|	66
PF18469	|	64	|	21
PF11386	|	12	|	60
PF15310	|	5	|	66
PF09026	|	23	|	8
PF15094	|	5	|	66
PF19112	|	50	|	28
PF01109	|	5	|	66
PF04702	|	11	|	5
PF21691	|	76	|	9
PF02589	|	28	|	76
PF20091	|	2	|	2
PF04272	|	5	|	66
PF06852	|	94	|	46
PF03312	|	5	|	46
PF08259	|	2	|	2
PF11636	|	0	|	85
PF11466	|	2	|	37
PF12596	|	71	|	32
PF18279	|	36	|	68
PF02456	|	5	|	66
PF04632	|	5	|	2
PF10542	|	5	|	66
PF10467	|	5	|	66
PF05677	|	76	|	9
PF15119	|	5	|	66
PF08194	|	5	|	66
PF10013	|	5	|	66
PF18831	|	99	|	17
PF12893	|	5	|	66
PF22002	|	5	|	66
PF16007	|	5	|	66
PF12345	|	20	|	67
PF06882	|	71	|	2
PF16576	|	9	|	50
PF21824	|	25	|	99
PF00680	|	12	|	60
PF22542	|	31	|	91
PF07573	|	29	|	39
PF00563	|	9	|	50
PF20330	|	28	|	2
PF12737	|	82	|	93
PF03216	|	5	|	66
PF15775	|	5	|	66
PF02954	|	9	|	50
PF15318	|	61	|	1
PF15754	|	5	|	66
PF15382	|	5	|	66
PF07117	|	5	|	66
PF04001	|	5	|	6
PF18060	|	5	|	66
PF15736	|	25	|	22
PF15839	|	5	|	66
PF01790	|	2	|	76
PF15221	|	5	|	66
PF02448	|	5	|	66
PF07192	|	5	|	66
PF04747	|	82	|	22
PF15225	|	5	|	66
PF03243	|	5	|	66
PF15201	|	5	|	66
PF06965	|	99	|	99
PF07486	|	5	|	66
PF17686	|	5	|	38
PF15809	|	5	|	66
PF08907	|	9	|	4
PF08707	|	12	|	60
PF04270	|	31	|	88
PF10380	|	3	|	6
PF07669	|	28	|	4
PF20526	|	5	|	4
PF15863	|	71	|	6
PF01270	|	28	|	2
PF08837	|	28	|	76
PF14248	|	5	|	66
PF17672	|	5	|	66
PF09798	|	76	|	9
PF01969	|	9	|	50
PF21088	|	59	|	4
PF09837	|	28	|	81
PF15761	|	5	|	66
PF21595	|	5	|	66
PF07733	|	70	|	50
PF08186	|	76	|	66
PF18088	|	60	|	81
PF17648	|	5	|	66
PF06039	|	28	|	76
PF10138	|	5	|	66
PF11675	|	2	|	2
PF07954	|	1	|	66
PF18306	|	28	|	76
PF16210	|	38	|	99
PF07708	|	71	|	4
PF02557	|	67	|	2
PF16039	|	5	|	66
PF15730	|	5	|	66
PF15464	|	5	|	66
PF05710	|	5	|	66
PF00395	|	28	|	91
PF15218	|	5	|	66
PF03423	|	20	|	27
PF12429	|	2	|	4
PF16072	|	71	|	6
PF20524	|	12	|	60
PF09906	|	18	|	3
PF16326	|	9	|	12
PF09849	|	5	|	66
PF09197	|	90	|	47
PF07685	|	1	|	35
PF20847	|	38	|	32
PF15838	|	5	|	66
PF11218	|	66	|	66
PF16063	|	3	|	6
PF12801	|	9	|	76
PF18497	|	71	|	4
PF15307	|	5	|	66
PF00945	|	71	|	2
PF13597	|	20	|	67
PF18468	|	13	|	97
PF05594	|	12	|	60
PF16833	|	91	|	38
PF17234	|	5	|	66
PF07963	|	9	|	50
PF06724	|	74	|	60
PF15878	|	5	|	66
PF17975	|	2	|	2
PF08579	|	76	|	9
PF09224	|	5	|	66
PF17673	|	5	|	66
PF02813	|	71	|	32
PF15431	|	5	|	66
PF16313	|	28	|	4
PF13607	|	12	|	60
PF01292	|	28	|	76
PF17125	|	64	|	4
PF17688	|	5	|	66
PF02608	|	28	|	76
PF15826	|	5	|	66
PF21368	|	47	|	32
PF10631	|	5	|	66
PF15212	|	5	|	66
PF20102	|	5	|	66
PF15193	|	76	|	9
PF17671	|	5	|	66
PF11415	|	5	|	66
PF21954	|	76	|	9
PF07720	|	24	|	48
PF02080	|	78	|	12
PF20584	|	5	|	66
PF02522	|	5	|	66
PF09234	|	5	|	66
PF15380	|	5	|	66
PF15960	|	5	|	66
PF15825	|	5	|	66
PF18974	|	71	|	50
PF10583	|	15	|	15
PF09055	|	28	|	4
PF16832	|	91	|	38
PF15211	|	5	|	66
PF15315	|	5	|	66
PF15217	|	5	|	66
PF07458	|	5	|	66
PF06651	|	32	|	5
PF13164	|	5	|	66
PF05787	|	2	|	76
PF15548	|	63	|	6
PF02983	|	18	|	2
PF01345	|	9	|	50
PF12600	|	5	|	66
PF14877	|	5	|	66
PF03303	|	2	|	2
PF05088	|	12	|	60
PF14323	|	12	|	60
PF12517	|	5	|	66
PF14552	|	5	|	66
PF13930	|	5	|	66
PF02113	|	28	|	76
PF16840	|	57	|	10
PF11770	|	5	|	66
PF08459	|	12	|	4
PF15022	|	76	|	9
PF03988	|	12	|	60
PF10127	|	71	|	4
PF16804	|	5	|	66
PF03275	|	28	|	2
PF11055	|	5	|	66
PF22086	|	28	|	4
PF08496	|	12	|	60
PF15852	|	61	|	15
PF22866	|	2	|	85
PF18961	|	5	|	66
PF06434	|	31	|	91
PF14536	|	5	|	66
PF09826	|	2	|	2
PF15484	|	76	|	2
PF02424	|	28	|	28
PF15216	|	5	|	66
PF18370	|	31	|	91
PF08402	|	9	|	76
PF09976	|	24	|	48
PF03023	|	28	|	76
PF01668	|	28	|	4
PF15893	|	16	|	65
PF15098	|	28	|	76
PF15755	|	5	|	66
PF15553	|	5	|	66
PF17657	|	70	|	50
PF17075	|	5	|	66
PF15039	|	5	|	66
PF15861	|	26	|	80
PF03415	|	76	|	81
PF08203	|	5	|	66
PF10843	|	5	|	66
PF17557	|	5	|	66
PF01620	|	2	|	2
PF07046	|	15	|	15
PF10974	|	2	|	60
PF04519	|	5	|	66
PF14865	|	5	|	66
PF12209	|	16	|	39
PF05436	|	9	|	91
PF12384	|	71	|	32
PF05474	|	76	|	2
PF04343	|	5	|	66
PF13545	|	28	|	76
PF18181	|	2	|	60
PF16771	|	85	|	56
PF12344	|	17	|	31
PF00825	|	28	|	4
PF15356	|	5	|	66
PF11214	|	5	|	66
PF15849	|	5	|	66
PF16001	|	5	|	66
PF05496	|	12	|	60
PF02011	|	2	|	91
PF05981	|	28	|	9
PF02277	|	9	|	60
PF18471	|	56	|	2
PF11778	|	5	|	66
PF16912	|	60	|	14
PF17717	|	5	|	66
PF00482	|	9	|	50
PF15466	|	5	|	66
PF11124	|	5	|	66
PF07556	|	28	|	76
PF17281	|	5	|	66
PF21457	|	41	|	39
PF01666	|	5	|	66
PF11402	|	5	|	66
PF05611	|	5	|	66
PF20709	|	5	|	66
PF18771	|	5	|	66
PF12891	|	2	|	2
PF15621	|	5	|	66
PF15888	|	3	|	6
PF12843	|	5	|	66
PF13291	|	9	|	50
PF18021	|	67	|	91
PF10143	|	89	|	76
PF02407	|	2	|	60
PF04680	|	38	|	99
PF08092	|	5	|	66
PF07987	|	28	|	76
PF14586	|	5	|	66
PF17241	|	71	|	32
PF09236	|	5	|	66
PF15835	|	5	|	66
PF15195	|	5	|	66
PF07075	|	12	|	60
PF08283	|	2	|	60
PF06873	|	12	|	60
PF15848	|	5	|	66
PF03775	|	5	|	66
PF15972	|	5	|	66
PF16419	|	8	|	27
PF08089	|	5	|	66
PF15844	|	5	|	66
PF08396	|	5	|	66
PF18766	|	2	|	4
PF15448	|	8	|	40
PF16958	|	91	|	11
PF21569	|	19	|	16
PF09488	|	28	|	2
PF08602	|	2	|	2
PF09339	|	28	|	76
PF05204	|	4	|	4
PF21409	|	17	|	31
PF07294	|	2	|	2
PF20732	|	12	|	60
PF02979	|	12	|	60
PF05962	|	40	|	51
PF16658	|	80	|	86
PF18466	|	68	|	63
PF11371	|	5	|	66
PF11989	|	2	|	2
PF04625	|	74	|	60
PF17096	|	3	|	6
PF01098	|	9	|	76
PF12903	|	5	|	66
PF17017	|	5	|	66
PF13533	|	9	|	50
PF21082	|	59	|	76
PF20523	|	71	|	32
PF10703	|	31	|	91
PF09250	|	2	|	60
PF05662	|	44	|	88
PF13175	|	71	|	20
PF15547	|	76	|	9
PF04307	|	28	|	76
PF02977	|	5	|	66
PF17052	|	5	|	66
PF08275	|	70	|	50
PF06390	|	5	|	66
PF02452	|	28	|	2
PF22677	|	5	|	66
PF21693	|	2	|	4
PF22214	|	94	|	46
PF07016	|	12	|	60
PF18631	|	5	|	66
PF11791	|	31	|	91
PF10555	|	9	|	60
PF02743	|	9	|	50
PF04378	|	28	|	76
PF10793	|	2	|	2
PF12620	|	76	|	9
PF02694	|	28	|	76
PF17306	|	5	|	66
PF07709	|	64	|	87
PF00260	|	5	|	66
PF05874	|	5	|	66
PF20658	|	31	|	60
PF15727	|	5	|	66
PF08950	|	5	|	66
PF15144	|	5	|	66
PF12694	|	28	|	9
PF17022	|	5	|	66
PF15747	|	5	|	66
PF19019	|	71	|	32
PF15488	|	5	|	66
PF13276	|	9	|	50
PF18488	|	5	|	66
PF01618	|	9	|	76
PF12827	|	5	|	66
PF09715	|	5	|	66
PF17409	|	31	|	91
PF09317	|	68	|	97
PF14684	|	83	|	64
PF12153	|	5	|	66
PF15883	|	5	|	66
PF18521	|	6	|	61
PF13804	|	71	|	32
PF03209	|	5	|	66
PF17703	|	76	|	9
PF15721	|	5	|	66
PF16314	|	28	|	9
PF18962	|	28	|	76
PF10863	|	76	|	66
PF20715	|	76	|	9
PF02160	|	71	|	32
PF16868	|	28	|	76
PF15841	|	5	|	66
PF02067	|	5	|	66
PF18639	|	5	|	66
PF10285	|	12	|	60
PF17303	|	2	|	66
PF13675	|	9	|	50
PF05932	|	2	|	4
PF01254	|	5	|	66
PF15214	|	76	|	9
PF15209	|	5	|	66
PF08855	|	76	|	9
PF12704	|	9	|	50
PF11941	|	20	|	27
PF09834	|	12	|	60
PF21311	|	5	|	66
PF13377	|	9	|	76
PF06109	|	5	|	66
PF00841	|	5	|	66
PF18258	|	5	|	66
PF17990	|	12	|	60
PF12724	|	76	|	66
PF05642	|	2	|	2
PF16846	|	60	|	14
PF15367	|	76	|	9
PF18638	|	5	|	66
PF13451	|	71	|	4
PF21736	|	76	|	66
PF08730	|	2	|	2
PF05167	|	2	|	2
PF08987	|	76	|	9
PF21006	|	12	|	60
PF02972	|	5	|	66
PF13667	|	28	|	2
PF08691	|	2	|	2
PF16856	|	34	|	89
PF03713	|	2	|	2
PF12377	|	8	|	40
PF15856	|	5	|	66
PF05163	|	28	|	76
PF19288	|	28	|	67
PF18043	|	28	|	4
PF19671	|	12	|	60
PF15210	|	76	|	9
PF18240	|	5	|	66
PF11196	|	5	|	66
PF07909	|	12	|	60
PF02371	|	12	|	60
PF01022	|	28	|	76
PF08894	|	76	|	9
PF03960	|	28	|	76
PF13762	|	76	|	9
PF14579	|	70	|	50
PF15707	|	5	|	66
PF12806	|	68	|	97
PF15854	|	76	|	9
PF21603	|	24	|	48
PF11997	|	28	|	9
PF18761	|	2	|	2
PF16721	|	38	|	32
PF21850	|	40	|	4
PF09232	|	76	|	66
PF05387	|	5	|	66
PF13529	|	2	|	2
PF15726	|	5	|	66
PF18417	|	12	|	60
PF15204	|	5	|	66
PF14866	|	5	|	66
PF02912	|	28	|	4
PF22039	|	6	|	91
PF18693	|	20	|	67
PF04569	|	5	|	66
PF17309	|	76	|	9
PF12446	|	76	|	9
PF07204	|	5	|	66
PF19045	|	12	|	60
PF14340	|	1	|	35
PF00299	|	12	|	60
PF03050	|	12	|	60
PF02355	|	9	|	50
PF11442	|	76	|	9
PF11561	|	5	|	66
PF15732	|	5	|	66
PF21135	|	70	|	50
PF12435	|	59	|	10
PF07729	|	9	|	76
PF15451	|	92	|	3
PF13427	|	28	|	4
PF08305	|	9	|	76
PF04166	|	9	|	76
PF18794	|	31	|	60
PF20725	|	5	|	66
PF17757	|	17	|	31
PF15847	|	5	|	66
PF03229	|	76	|	9
PF16731	|	2	|	2
PF06176	|	76	|	9
PF02927	|	67	|	26
PF02754	|	9	|	76
PF14397	|	5	|	66
PF13231	|	28	|	48
PF15758	|	5	|	66
PF18907	|	76	|	9
PF17729	|	5	|	66
PF14528	|	28	|	2
PF21559	|	90	|	47
PF18866	|	71	|	10
PF15220	|	76	|	66
PF03480	|	9	|	76
PF02211	|	12	|	60
PF17746	|	12	|	60
PF18171	|	40	|	67
PF13184	|	80	|	4
PF20708	|	28	|	76
PF21759	|	71	|	32
PF17687	|	5	|	66
PF23016	|	12	|	60
PF15728	|	5	|	66
PF17088	|	5	|	66
PF01807	|	12	|	60
PF14114	|	76	|	9
PF12361	|	8	|	40
PF11528	|	76	|	9
PF02311	|	9	|	50
PF03401	|	28	|	76
PF17701	|	76	|	9
PF13332	|	12	|	60
PF01810	|	28	|	76
PF05242	|	76	|	9
PF18161	|	5	|	66
PF15708	|	5	|	66
PF10450	|	76	|	66
PF11468	|	76	|	9
PF17005	|	34	|	9
PF07430	|	12	|	37
PF15722	|	61	|	15
PF13354	|	28	|	76
PF18268	|	71	|	4
PF12190	|	5	|	66
PF15855	|	5	|	66
PF00356	|	9	|	76
PF14496	|	76	|	9
PF21722	|	18	|	85
PF02012	|	2	|	2
PF12158	|	28	|	66
PF02059	|	5	|	66
PF16818	|	5	|	66
PF20699	|	76	|	9
PF17987	|	10	|	13
PF07936	|	5	|	66
PF15040	|	5	|	66
PF01075	|	28	|	76
PF08027	|	2	|	37
PF06721	|	5	|	66
